,Unnamed: 0,id,genero,casado,edad,graduado,profesion,exp_laboral,nivel_gasto,tamanno_familia,anno_nacimiento,generacion,ingresos_anuales,provincia,encuentro_digital,gasto_medio_mensual_cuota,abandono,dias_como_cliente,camp_anno,Cluster,PCA1,PCA2
10576,10576,CLI10578,1,1,53,1,5,2,1,3,1971,1,111466,47,0.896,80,0,385,3.0,2,55357.57354534697,5119.465748590865
10577,10577,CLI10579,1,0,39,1,5,1,0,1,1985,3,31915,31,1.698,30,0,415,1.0,5,-24193.400387814527,5198.15238122307
10578,10578,CLI10580,1,0,30,1,5,0,0,3,1994,3,18875,15,1.882,30,0,124,0.0,1,-37233.42836029604,5211.823028237373
10579,10579,CLI10581,1,1,66,1,0,2,1,4,1958,1,107197,34,1.385,80,1,310,0.5,4,51088.57796305673,5126.617950178272
10580,10580,CLI10582,1,0,35,0,7,1,0,1,1989,3,24763,8,1.1,30,0,399,3.0,1,-31345.396591282082,5208.132715398304
10581,10581,CLI10583,1,1,44,1,7,2,0,2,1980,1,94351,19,1.008,50,0,292,0.0,4,38242.55986723522,5141.1561922210585
10582,10582,CLI10584,0,0,28,1,3,0,0,1,1996,3,22220,25,1.961,30,0,215,0.0,1,-33888.41750702579,5212.576465260192
10583,10583,CLI10585,1,1,46,0,0,2,0,5,1978,1,46576,5,1.228,30,1,395,3.0,3,-9532.402903340619,5189.830588805784
10584,10584,CLI10586,1,0,29,0,3,0,0,8,1995,3,25256,37,1.443,30,0,512,4.0,1,-30852.383571568454,5211.676342571269
10585,10585,CLI10587,1,0,30,1,4,0,0,1,1994,3,23223,0,1.054,30,0,330,0.5,1,-32885.40117310817,5214.621510601166
10586,10586,CLI10588,1,0,46,0,0,2,0,4,1978,1,94833,49,1.717,30,1,139,0.0,4,38724.538356742516,5145.65124443286
10587,10587,CLI10589,0,1,85,1,8,2,0,1,1939,0,99163,35,0.876,50,0,53,0.0,4,43054.557732872025,5142.4051571413875
10588,10588,CLI10590,1,1,77,1,2,2,0,1,1947,1,71019,45,0.603,50,0,567,4.0,0,14910.631540758215,5171.000481528132
10589,10589,CLI10591,1,1,40,0,0,1,1,2,1984,3,54082,38,1.376,30,1,188,0.0,3,-2026.4287991092715,5188.456432704363
10590,10590,CLI10592,1,1,63,1,8,2,0,3,1961,1,105227,1,0.974,80,0,425,3.0,4,49118.60138749119,5139.566126751652
10591,10591,CLI10593,1,1,84,1,8,2,0,1,1940,0,30508,2,1.717,30,0,247,0.0,5,-25600.38025765177,5213.488996798427
10592,10592,CLI10594,1,1,85,1,8,2,2,2,1939,0,36118,6,0.857,50,0,236,0.0,5,-19990.373926298817,5209.009874442179
10593,10593,CLI10595,1,1,57,1,0,2,0,1,1967,1,70926,19,1.033,50,0,506,4.0,0,14817.618741291924,5176.077799377774
10594,10594,CLI10596,0,0,39,1,0,1,0,1,1985,3,27130,28,1.606,30,0,571,1.0,5,-28978.36289797501,5219.858886619155
10595,10595,CLI10597,1,1,47,1,5,2,1,2,1977,1,29906,32,0.759,30,1,395,3.0,5,-26202.379315678958,5218.109839308045
10596,10596,CLI10598,1,0,47,1,0,2,0,1,1977,1,61766,36,1.052,50,0,142,0.0,3,5657.581322881953,5187.944232178539
10597,10597,CLI10599,0,1,68,1,0,2,2,4,1956,1,64840,30,1.639,80,0,497,1.0,0,8731.646496949252,5186.021429656832
10598,10598,CLI10600,1,0,23,0,3,0,0,4,2001,2,23481,32,2.72,30,0,584,4.0,1,-32627.36378053936,5227.425279097712
10599,10599,CLI10601,1,0,25,0,3,0,0,4,1999,2,24833,39,1.374,30,1,104,0.0,1,-31275.41686141262,5227.000955135927
10600,10600,CLI10602,1,1,72,1,7,2,1,2,1952,1,84976,0,1.326,50,0,417,3.0,0,28867.61410922474,5169.337723035702
10601,10601,CLI10603,1,1,39,1,2,1,2,4,1985,3,23234,45,1.445,30,0,519,1.0,1,-32874.35930861448,5230.652455043382
10602,10602,CLI10604,1,1,53,1,2,2,2,3,1971,1,99554,19,0.935,80,0,133,0.0,4,43445.578561331946,5157.0430349094895
10603,10603,CLI10605,1,1,36,0,5,1,0,2,1988,3,31199,2,1.813,30,0,211,0.0,5,-24909.39919584884,5224.80682915509
10604,10604,CLI10606,1,1,90,0,8,2,2,2,1934,0,82558,38,0.994,120,0,281,0.0,0,26449.648560251662,5175.675390591143
10605,10605,CLI10607,1,1,50,0,2,2,2,4,1974,1,50852,8,1.639,30,1,265,0.0,3,-5256.396826352502,5207.6267243069615
10606,10606,CLI10608,1,0,62,0,6,2,0,2,1962,1,91380,14,1.697,120,1,243,0.0,4,35271.6250057951,5169.052014881416
10607,10607,CLI10609,0,1,54,1,0,2,1,4,1970,1,98186,44,1.267,80,0,251,0.0,4,42077.598236220394,5163.40495129768
10608,10608,CLI10610,1,1,33,1,3,1,2,3,1991,3,22880,6,1.353,30,1,174,0.0,1,-33228.39446361567,5237.92267262892
10609,10609,CLI10611,1,0,41,1,3,1,0,3,1983,3,36141,7,1.031,30,0,155,0.0,5,-19967.400302702277,5225.968692176581
10610,10610,CLI10612,1,1,56,0,6,2,2,6,1968,1,88881,31,1.091,30,0,300,0.0,4,32772.58944033134,5175.498081143294
10611,10611,CLI10613,1,1,65,1,7,2,2,5,1959,1,99233,36,1.346,30,0,379,1.0,4,43124.59721118848,5166.406159948245
10612,10612,CLI10614,1,1,62,1,2,2,2,2,1962,1,42496,17,0.583,50,0,236,0.0,5,-13612.371206535056,5222.781943192416
10613,10613,CLI10615,0,1,32,1,5,1,1,2,1992,3,27985,48,0.709,30,0,385,3.0,5,-28123.369753503543,5237.983987065256
10614,10614,CLI10616,1,1,34,1,0,1,0,2,1990,3,19157,47,0.893,30,0,473,3.0,1,-36951.35174946197,5247.6238831653245
10615,10615,CLI10617,0,1,39,1,0,1,1,4,1985,3,21547,9,1.146,30,0,155,0.0,1,-34561.38561678553,5246.2202635659305
10616,10616,CLI10618,1,1,98,1,8,2,2,2,1926,0,79849,26,1.561,50,0,71,0.0,0,23740.60824647962,5190.269525600052
10617,10617,CLI10619,0,0,42,1,0,2,0,4,1982,3,102139,43,1.698,30,0,431,1.0,4,46030.594468236246,5169.579971458497
10618,10618,CLI10620,1,1,50,1,2,2,2,3,1974,1,76567,40,1.6,80,0,530,1.0,0,20458.65300385194,5195.577114341375
10619,10619,CLI10621,1,0,41,1,7,1,0,1,1983,3,22115,33,1.606,30,0,443,1.0,1,-33993.34848307957,5249.728470798187
10620,10620,CLI10622,1,1,81,0,2,2,0,7,1943,0,68219,22,1.091,30,1,358,0.5,0,12110.633357854778,5205.687405450904
10621,10621,CLI10623,1,1,90,1,8,2,2,2,1934,0,126852,18,1.58,50,0,352,0.5,2,70743.6086478016,5149.430460322312
10622,10622,CLI10624,1,1,58,1,0,2,2,4,1966,1,30259,15,1.658,30,0,172,0.0,5,-25849.37241153055,5244.716325963678
10623,10623,CLI10625,0,1,47,0,4,2,2,5,1977,1,95968,41,0.72,30,1,248,0.0,4,39859.58657926445,5181.566362775027
10624,10624,CLI10626,1,1,68,1,7,2,1,6,1956,1,70175,6,1.717,30,0,374,3.0,0,14066.630669028644,5207.7806177474395
10625,10625,CLI10627,1,1,62,0,2,2,2,3,1962,1,51144,48,1.189,30,0,461,3.0,3,-4964.348829939016,5227.38467781273
10626,10626,CLI10628,1,1,97,1,8,2,2,2,1927,0,118452,5,1.463,50,0,407,1.0,2,62343.62924594403,5162.644982165033
10627,10627,CLI10629,1,0,31,1,5,0,0,2,1993,3,22769,1,0.801,30,0,193,0.0,1,-33339.37479957986,5257.035113478074
10628,10628,CLI10630,0,1,56,1,7,2,1,2,1968,1,24255,11,1.737,30,0,570,4.0,1,-31853.318608722304,5256.665735573753
10629,10629,CLI10631,0,1,66,0,0,2,1,4,1958,1,113888,18,0.583,30,0,600,4.0,2,57779.630383059135,5170.14271602599
10630,10630,CLI10632,1,0,21,0,3,0,0,3,2003,2,13362,33,2.961,30,0,574,4.0,1,-42746.32787767907,5269.3046653503625
10631,10631,CLI10633,1,0,25,0,3,0,0,3,1999,2,28951,33,2.444,30,0,425,3.0,5,-27157.35213814131,5255.0491283435495
10632,10632,CLI10634,1,0,22,0,3,0,0,9,2002,2,14231,27,2.927,30,0,110,0.0,1,-41877.378442793924,5270.355247426194
10633,10633,CLI10635,0,0,55,1,0,2,0,1,1969,1,34393,17,1.228,30,1,303,0.5,5,-21715.351292903542,5251.7078279722955
10634,10634,CLI10636,0,0,23,0,6,0,0,4,2001,2,12593,25,2.858,30,0,441,3.0,1,-43515.33740704373,5274.026596250993
10635,10635,CLI10637,1,1,68,1,5,2,1,2,1956,1,25693,18,1.267,30,0,262,0.0,1,-30415.341023923764,5262.194656040396
10636,10636,CLI10638,0,0,40,1,5,1,0,1,1984,3,52548,6,1.445,50,0,402,1.0,3,-3560.3478437710146,5237.001847639525
10637,10637,CLI10639,0,0,34,0,6,1,0,2,1990,3,19027,37,0.893,30,1,175,0.0,1,-37081.36289782119,5270.685975900549
10638,10638,CLI10640,1,1,57,1,5,2,1,3,1967,1,111649,44,1.737,80,0,449,3.0,2,55540.643361036244,5181.30080821537
10639,10639,CLI10641,1,0,22,0,3,0,0,5,2002,2,19646,49,1.581,30,1,397,3.0,1,-36462.34281781041,5272.129986371823
10640,10640,CLI10642,0,0,25,0,8,0,0,2,1999,2,23005,16,2.892,30,0,404,3.0,1,-33103.341697141885,5269.850734708656
10641,10641,CLI10643,0,1,53,1,0,2,2,5,1971,1,34392,23,0.564,30,1,225,0.0,5,-21716.353390365533,5259.691990369181
10642,10642,CLI10644,0,1,44,1,7,2,1,2,1980,1,24063,28,0.87,30,1,153,0.0,1,-32045.358434008846,5270.763138889379
10643,10643,CLI10645,1,1,61,1,0,2,2,2,1963,1,107029,48,1.482,50,0,388,1.0,4,50920.63190964973,5190.7968579996505
10644,10644,CLI10646,0,1,68,1,0,2,1,2,1956,1,31989,38,1.678,30,0,209,0.0,5,-24119.342485510544,5265.035248163616
10645,10645,CLI10647,1,0,53,1,0,2,0,1,1971,1,116228,32,0.974,50,0,464,3.0,2,60119.631859370944,5183.8300274322555
10646,10646,CLI10648,1,1,40,1,7,1,0,2,1984,3,67872,36,0.916,50,1,195,0.0,0,11763.628127058546,5231.993048782597
10647,10647,CLI10649,0,1,80,1,0,2,0,2,1944,0,61337,16,0.74,50,0,285,0.0,3,5228.665504496865,5239.393525598092
10648,10648,CLI10650,0,0,25,0,6,0,0,8,1999,2,18158,26,2.927,30,0,144,0.0,1,-37950.36001425369,5282.527726269098
10649,10649,CLI10651,0,1,28,1,0,0,1,2,1996,3,30214,44,1.029,30,0,292,0.0,5,-25894.348790157233,5271.787066539699
10650,10650,CLI10652,1,1,66,1,0,2,1,2,1958,1,37090,17,1.385,50,0,202,0.0,5,-19018.332107459726,5266.053646668823
10651,10651,CLI10653,1,0,41,1,0,1,0,1,1983,3,64165,6,0.663,50,0,185,0.0,3,8056.634965660945,5240.610371679108
10652,10652,CLI10654,0,1,43,1,5,2,0,1,1981,3,95419,23,1.468,50,1,318,0.5,4,39310.63084894394,5211.118939678148
10653,10653,CLI10655,0,0,43,1,0,2,0,1,1981,3,129130,27,1.606,50,0,305,0.5,2,73021.6074932818,5179.196294117481
10654,10654,CLI10656,1,1,64,1,0,2,0,2,1960,1,71218,30,1.404,50,0,379,1.0,0,15109.667550126847,5236.765181115285
10655,10655,CLI10657,0,0,36,1,7,1,0,1,1988,3,27181,36,1.629,30,1,193,0.0,5,-28927.347730037036,5280.727187572556
10656,10656,CLI10658,0,0,32,0,0,1,0,4,1992,3,26625,7,0.824,30,1,333,0.5,5,-29483.332726582743,5282.300062409995
10657,10657,CLI10659,0,1,73,1,8,2,2,2,1951,1,77845,49,15.215,50,0,63,0.0,0,21736.635064313305,5233.225317497758
10658,10658,CLI10660,0,0,44,1,0,2,0,1,1980,1,91122,39,1.422,50,0,358,0.5,4,35013.64472240275,5221.324050263354
10659,10659,CLI10661,0,1,73,1,7,2,2,2,1951,1,96635,11,1.385,50,0,422,1.0,4,40526.66492510348,5216.953558131314
10660,10660,CLI10662,0,1,55,1,0,2,2,2,1969,1,21109,36,1.17,30,0,37,0.0,1,-34999.34596458502,5291.622681947076
10661,10661,CLI10663,0,1,56,1,0,2,2,4,1968,1,80012,38,1.58,80,0,498,1.0,0,23903.692295070286,5235.205905236295
10662,10662,CLI10664,0,1,55,1,0,2,1,2,1969,1,26811,45,0.779,30,1,262,0.0,5,-29297.322460253454,5288.103467427614
10663,10663,CLI10665,0,0,43,1,0,2,0,1,1981,3,32670,6,1.445,30,1,127,0.0,5,-23438.347259903552,5283.352106943763
10664,10664,CLI10666,0,1,51,1,0,2,1,2,1973,1,86294,29,1.482,50,1,147,0.0,4,30185.633819779556,5231.992727474248
10665,10665,CLI10667,1,0,32,0,5,1,0,4,1992,3,28545,15,0.939,30,0,550,4.0,5,-27563.300741596933,5289.47233502589
10666,10666,CLI10668,0,0,32,1,5,1,0,5,1992,3,22971,6,1.537,30,0,287,0.0,1,-33137.3257039794,5295.858298698473
10667,10667,CLI10669,1,0,25,0,5,0,0,5,1999,2,26963,19,0.995,30,0,352,0.5,5,-29145.323893533427,5292.974372403012
10668,10668,CLI10670,1,1,63,1,0,2,1,2,1961,1,85277,41,0.974,50,0,129,0.0,0,29168.642898606122,5236.982050969866
10669,10669,CLI10671,0,0,34,1,3,1,0,4,1990,3,20892,30,1.813,30,0,266,0.0,1,-35216.322641461236,5300.884348494375
10670,10670,CLI10672,0,1,76,1,0,2,0,1,1948,1,83009,48,1.424,50,0,154,0.0,0,26900.656271734595,5241.202252954055
10671,10671,CLI10673,0,0,31,1,7,0,0,4,1993,3,24081,39,1.813,30,0,177,0.0,1,-32027.334564778415,5299.751048748432
10672,10672,CLI10674,0,0,34,1,0,1,0,1,1990,3,18218,25,1.974,30,0,285,0.0,1,-37890.31571890903,5306.499642517261
10673,10673,CLI10675,1,1,41,1,2,1,2,3,1983,3,29146,24,0.939,30,0,186,0.0,5,-26962.329541239113,5296.806526557937
10674,10674,CLI10676,1,1,64,1,3,2,0,4,1960,1,80259,4,1.58,80,0,581,1.0,0,24150.71852690533,5247.982046359546
10675,10675,CLI10677,1,1,53,1,0,2,0,1,1971,1,88925,22,0.72,50,0,519,4.0,4,32816.68589927872,5240.504053708497
10676,10676,CLI10678,0,0,20,0,5,0,0,4,2004,2,18348,16,2.547,30,0,139,0.0,1,-37760.33604396394,5310.340971559392
10677,10677,CLI10679,0,0,30,1,3,0,0,4,1994,3,18816,0,1.307,30,0,132,0.0,1,-37292.33074221656,5310.882075218891
10678,10678,CLI10680,1,0,33,1,5,1,0,6,1991,3,20012,33,1.422,30,0,179,0.0,1,-36096.32364922108,5310.724870297605
10679,10679,CLI10681,0,1,40,1,0,1,1,2,1984,3,76934,23,1.146,50,0,573,4.0,0,20825.69693707164,5256.225502163297
10680,10680,CLI10682,1,1,50,1,7,2,1,2,1974,1,31243,27,1.6,30,0,314,0.5,5,-24865.30475450419,5301.786474702163
10681,10681,CLI10683,0,0,29,0,3,0,0,4,1995,3,27743,24,1.823,30,0,283,0.0,5,-28365.3163825265,5306.197746906304
10682,10682,CLI10684,0,0,25,0,3,0,0,3,1999,2,24507,11,2.133,30,0,455,3.0,1,-31601.29592895878,5310.394948433273
10683,10683,CLI10685,0,0,46,1,0,2,0,1,1978,1,81573,1,1.346,50,0,386,1.0,0,25464.679866435574,5255.654357409838
10684,10684,CLI10686,1,1,51,1,7,2,0,1,1973,1,40205,42,1.189,50,1,255,0.0,5,-15903.303196287874,5297.023788751729
10685,10685,CLI10687,0,0,30,0,6,0,0,4,1994,3,23621,5,2.043,30,1,195,0.0,1,-32487.319089154917,5314.203580129704
10686,10686,CLI10688,0,1,46,1,0,2,0,2,1978,1,49291,30,0.935,50,0,266,0.0,3,-6817.308863272825,5290.153245106752
10687,10687,CLI10689,0,0,21,0,3,0,0,3,2003,2,18472,36,2.099,30,0,427,3.0,1,-37636.29229005753,5321.282710283509
10688,10688,CLI10690,1,0,23,0,3,0,0,4,2001,2,19380,36,2.34,30,1,336,0.5,1,-36728.30113270538,5321.376248090823
10689,10689,CLI10691,0,0,39,1,7,1,0,2,1985,3,28383,30,1.445,30,1,135,0.0,5,-27725.32027652042,5313.540661472649
10690,10690,CLI10692,1,0,32,0,3,1,0,4,1992,3,23562,24,1.721,30,1,199,0.0,1,-32546.312605618183,5319.262373212754
10691,10691,CLI10693,0,0,39,1,5,1,0,1,1985,3,22760,33,0.686,30,0,412,3.0,1,-33348.28319400264,5321.091870999484
10692,10692,CLI10694,0,0,58,1,7,2,0,2,1966,1,46963,35,1.248,50,1,310,0.5,3,-9145.289967877077,5298.436123714471
10693,10693,CLI10695,1,1,52,1,2,2,2,5,1972,1,99797,4,1.561,30,1,230,0.0,4,43688.653023402105,5247.822599263218
10694,10694,CLI10696,0,0,47,1,3,2,0,3,1977,1,40875,5,0.994,30,0,435,3.0,5,-15233.285578666168,5306.406416945209
10695,10695,CLI10697,0,1,67,1,0,2,2,2,1957,1,71322,27,1.619,50,1,336,0.5,0,15213.704295652686,5277.654190568712
10696,10696,CLI10698,1,1,33,1,1,1,0,2,1991,3,27655,27,1.997,30,1,245,0.0,5,-28453.3037545135,5321.275452181568
10697,10697,CLI10699,1,0,35,1,0,1,0,5,1989,3,19156,27,1.445,30,0,124,0.0,1,-36952.309620936416,5330.548726295099
10698,10698,CLI10700,0,0,30,1,5,0,0,3,1994,3,23421,27,0.755,30,0,237,0.0,1,-32687.301493804258,5327.408377556811
10699,10699,CLI10701,0,1,35,0,4,1,0,3,1989,3,31172,27,1.123,30,0,423,3.0,5,-24936.282030591337,5320.8795899060115
10700,10700,CLI10702,0,1,30,0,3,0,0,1,1985,3,28214,27,2.02,30,0,245,0.0,5,-27894.299428492865,5324.729563592755
10701,10701,CLI10703,1,0,30,1,6,0,0,2,1994,3,18167,27,1.974,30,1,254,0.0,1,-37941.293081417796,5335.5427652845065
10702,10702,CLI10704,1,0,46,1,0,2,0,2,1978,1,97877,27,1.365,50,1,157,0.0,4,41768.66147238032,5258.683709556923
10703,10703,CLI10705,0,1,35,1,0,1,1,2,1989,3,20194,27,2.066,30,0,539,4.0,1,-35914.257547025525,5335.625140813101
10704,10704,CLI10706,1,1,52,1,0,2,1,2,1972,1,90054,27,1.091,50,0,222,0.0,4,33945.67934786891,5268.337175374274
10705,10705,CLI10707,1,1,57,1,2,2,0,4,1967,1,63230,27,0.818,80,0,402,3.0,3,7121.736327404484,5295.573032089476
10706,10706,CLI10708,0,1,80,1,8,2,0,1,1927,0,96248,27,1.658,50,0,432,1.0,4,40139.7206334231,5264.33377652263
10707,10707,CLI10709,0,0,28,1,4,0,0,2,1996,3,30592,27,1.65,30,0,208,0.0,5,-25516.301928168945,5329.39938260053
10708,10708,CLI10710,0,1,35,1,1,1,2,2,1989,3,23416,27,1.468,30,0,114,0.0,1,-32692.302863139772,5337.3865269782855
10709,10709,CLI10711,0,0,69,1,0,2,0,1,1955,1,83153,27,1.541,50,1,242,0.0,0,27044.700395732987,5280.080410277395
10710,10710,CLI10712,1,0,29,0,5,0,0,1,1995,3,23117,27,1.581,30,0,527,4.0,1,-32991.257341318524,5339.768178407743
10711,10711,CLI10713,0,1,22,1,1,0,0,1,1981,3,27520,27,2.582,30,0,232,0.0,5,-28588.29076375506,5336.404484452511
10712,10712,CLI10714,0,0,41,1,7,1,0,2,1983,3,34107,27,1.399,30,0,506,1.0,5,-22001.258694476113,5331.031408267951
10713,10713,CLI10715,1,0,25,0,3,0,0,3,1999,2,26881,27,1.823,30,0,84,0.0,5,-29227.309186760936,5338.996414098843
10714,10714,CLI10716,0,1,68,0,5,2,1,5,1956,1,70584,27,0.642,30,0,514,4.0,0,14475.734107149474,5297.411916465437
10715,10715,CLI10717,1,0,58,1,5,2,0,1,1966,1,47767,27,0.759,50,0,85,0.0,3,-8341.293460294968,5320.602027263865
10716,10716,CLI10718,1,1,28,1,2,0,2,4,1967,1,122965,27,1.616,200,0,203,0.0,2,66856.7352839729,5248.20614427872
10717,10717,CLI10719,0,0,24,0,3,0,0,6,2000,2,12818,27,2.099,30,1,120,0.0,1,-43290.29223978132,5356.737206269412
10718,10718,CLI10720,1,1,20,0,2,0,1,1,2004,2,21079,27,1.685,30,0,456,3.0,1,-35029.261020950464,5349.7430290257835
10719,10719,CLI10721,0,1,41,1,5,1,1,2,1983,3,90995,27,1.215,50,0,79,0.0,4,34886.67116756228,5282.3873121509205
10720,10720,CLI10722,0,1,43,0,0,2,1,3,1981,3,55359,27,1.744,30,0,600,4.0,3,-749.2535639923371,5318.29851809136
10721,10721,CLI10723,1,1,92,0,8,2,0,1,1932,0,102218,27,1.189,120,1,231,0.0,4,46109.74490158967,5273.465643165679
10722,10722,CLI10724,1,0,45,0,3,2,0,2,2001,2,14617,27,1.79,30,0,550,4.0,1,-41491.23450648677,5360.073622720351
10723,10723,CLI10725,0,0,44,1,0,2,0,1,1980,1,24350,27,1.928,30,1,293,0.0,1,-31758.26370344883,5351.513200314421
10724,10724,CLI10726,1,0,33,1,3,1,0,3,1991,3,30153,27,0.847,30,0,384,3.0,5,-25955.262417432474,5346.866221684148
10725,10725,CLI10727,1,1,67,1,0,2,1,3,1966,1,95528,27,0.818,80,0,472,3.0,4,39419.744858062215,5284.048098036141
10726,10726,CLI10728,1,1,55,1,0,2,0,1,1969,1,30312,27,1.111,30,0,417,3.0,5,-25796.244828336865,5348.717923435215
10727,10727,CLI10729,0,0,35,1,0,1,0,3,1989,3,24361,27,2.043,30,0,272,0.0,1,-31747.26712294222,5355.497973634268
10728,10728,CLI10730,1,1,74,0,0,2,0,1,1950,1,83459,27,1.541,120,1,178,0.0,0,27350.748710895496,5298.77309025105
10729,10729,CLI10731,0,0,24,0,3,0,0,3,2000,2,21143,27,2.064,30,1,279,0.0,1,-34965.26818040297,5360.642071293143
10730,10730,CLI10732,1,1,77,0,0,2,1,2,1957,1,128644,27,0.661,120,0,219,0.0,2,72535.72355651803,5256.657357577296
10731,10731,CLI10733,1,1,73,0,7,2,1,2,1951,1,26802,27,1.228,30,0,204,0.0,5,-29306.2518843203,5357.099153453217
10732,10732,CLI10734,0,1,37,0,8,1,0,1,1989,3,20648,27,1.422,30,0,162,0.0,1,-35460.271611179975,5364.099954718617
10733,10733,CLI10735,0,0,69,1,3,2,0,1,1955,1,104637,27,0.935,50,1,147,0.0,4,48528.6985149949,5283.079952230215
10734,10734,CLI10736,1,1,45,1,0,2,1,2,1979,1,26422,27,2.02,30,0,568,4.0,1,-29686.22275301881,5360.549483770057
10735,10735,CLI10737,1,0,30,1,8,0,0,3,1994,3,19121,27,1.905,30,1,254,0.0,1,-36987.260542057964,5368.611131410917
10736,10736,CLI10738,1,0,21,0,6,0,0,4,2003,2,18413,27,1.961,30,1,138,0.0,1,-37695.2770702783,5370.277429627797
10737,10737,CLI10739,1,1,23,1,7,0,1,2,1962,1,75860,27,1.616,30,1,203,0.0,0,19751.703996133758,5315.192509176377
10738,10738,CLI10740,1,1,55,1,0,2,0,2,1969,1,81523,27,1.111,50,1,213,0.0,0,25414.718941994914,5310.66597968659
10739,10739,CLI10741,1,0,43,1,5,2,0,1,1981,3,48883,27,2.043,50,0,119,0.0,3,-7225.275120159713,5343.519711760537
10740,10740,CLI10742,1,1,40,1,0,1,1,2,1984,3,75913,27,1.284,50,0,485,3.0,0,19804.74725088713,5318.203483613077
10741,10741,CLI10743,1,0,25,0,3,0,0,4,1999,2,27570,27,2.133,30,0,217,0.0,5,-28538.267294229983,5366.352424380813
10742,10742,CLI10744,0,1,80,0,8,2,2,3,1944,0,100069,27,0.915,30,1,227,0.0,4,43960.71555826516,5296.556444647997
10743,10743,CLI10745,1,0,54,1,5,2,0,1,1970,1,54183,27,1.189,50,0,163,0.0,3,-1925.2638327054883,5342.353538403917
10744,10744,CLI10746,1,0,20,0,3,0,0,4,2004,2,13165,27,3.065,30,0,127,0.0,1,-42943.26748151209,5383.39989219458
10745,10745,CLI10747,1,0,56,0,6,2,0,4,1988,3,20246,27,0.681,30,0,396,3.0,1,-35862.226783678285,5377.543178153444
10746,10746,CLI10748,0,0,32,0,3,1,0,3,1992,3,24021,27,1.767,30,0,526,4.0,1,-32087.221282422845,5374.885128441663
10747,10747,CLI10749,0,1,52,1,5,2,1,4,1972,1,89349,27,1.58,80,1,139,0.0,4,33240.72718123783,5312.009919404394
10748,10748,CLI10750,0,0,25,0,3,0,0,3,1999,2,30485,27,1.685,30,0,217,0.0,5,-25623.262426181198,5370.5058312769215
10749,10749,CLI10751,0,0,33,0,4,1,0,3,1991,3,30958,27,1.422,30,0,129,0.0,5,-25150.267372325616,5371.0247619710135
10750,10750,CLI10752,0,1,29,0,4,0,0,2,1995,3,28710,27,1.754,30,0,158,0.0,5,-27398.26376838385,5374.226337804257
10751,10751,CLI10753,1,1,84,1,8,2,2,2,1940,0,22732,27,1.248,30,0,389,1.0,1,-33376.20269840715,5381.113675025892
10752,10752,CLI10754,1,0,34,1,7,1,0,1,1988,3,18461,27,0.778,30,0,265,0.0,1,-37647.23949686723,5386.257987503019
10753,10753,CLI10755,1,0,35,1,3,1,0,4,1989,3,24756,27,1.192,30,0,179,0.0,1,-31352.252522898536,5381.092047536416
10754,10754,CLI10756,1,1,43,0,7,2,1,4,1981,3,123160,27,1.353,200,0,489,3.0,2,67051.80481639733,5286.0777163192015
10755,10755,CLI10757,1,1,74,1,0,2,1,2,1950,1,24370,27,1.639,30,1,364,0.5,1,-31738.208155072643,5383.508786004517
10756,10756,CLI10758,1,1,56,1,4,2,0,2,1968,1,78829,27,1.404,50,0,280,0.0,0,22720.746445871817,5331.311272488576
10757,10757,CLI10759,1,0,46,1,0,2,0,1,1978,1,109151,27,0.622,50,0,239,0.0,2,53042.716807310964,5302.6920478662
10758,10758,CLI10760,0,1,38,1,0,1,0,2,1993,3,20625,27,1.376,30,1,196,0.0,1,-35483.24316015717,5390.129795831115
10759,10759,CLI10761,0,0,29,0,6,0,0,4,1995,3,24904,27,2.616,30,0,151,0.0,1,-31204.253221295967,5386.9414876391165
10760,10760,CLI10762,0,0,41,1,8,1,0,2,1983,3,108217,27,1.974,50,0,188,0.0,2,52108.711810144,5306.593087452695
10761,10761,CLI10763,0,0,33,0,3,1,0,1,1991,3,20776,27,1.031,30,0,136,0.0,1,-35332.24793460156,5392.969338619658
10762,10762,CLI10764,0,1,62,1,7,2,1,2,1962,1,54366,27,1.717,50,1,276,0.0,3,-1742.2282980209711,5361.199264023051
10763,10763,CLI10765,1,1,54,1,2,2,2,4,1970,1,82129,27,0.779,80,0,131,0.0,0,26020.747904800082,5335.058730136048
10764,10764,CLI10766,0,1,67,0,4,2,1,2,1957,1,94789,27,1.033,120,0,538,4.0,4,38680.81303912621,5323.78713260396
10765,10765,CLI10767,0,0,80,1,0,2,0,1,1944,0,31747,27,1.463,30,0,581,1.0,5,-24361.175606560704,5386.351932626514
10766,10766,CLI10768,1,1,45,1,0,2,0,2,1979,1,27030,27,1.169,30,0,556,4.0,5,-29078.193274763464,5391.953134796775
10767,10767,CLI10769,0,0,33,1,4,1,0,3,1991,3,30811,27,1.123,30,0,52,0.0,5,-25297.258391583546,5389.1515969497705
10768,10768,CLI10770,0,0,43,1,7,2,0,1,1981,3,57796,27,1.629,50,0,413,1.0,3,1687.7803664431194,5363.879653176886
10769,10769,CLI10771,0,1,39,1,0,1,0,2,1985,3,21619,27,1.238,30,0,302,0.5,1,-34489.21867159182,5400.182084883805
10770,10770,CLI10772,1,1,58,0,0,2,1,6,1966,1,55681,27,0.798,30,1,118,0.0,3,-427.2512636983156,5367.879321179897
