,id,genero,casado,edad,graduado,profesion,exp_laboral,nivel_gasto,tamanno_familia,anno_nacimiento,generacion,ingresos_anuales,provincia,encuentro_digital,gasto_medio_mensual_cuota,abandono,dias_como_cliente,camp_anno
8114,CLI8116,1,0,25,0,7,0,0,2,1999,2,24807,31,0.995,30,0,106,0.0
8115,CLI8117,1,1,52,1,0,2,1,2,1972,1,87757,42,1.737,50,0,347,0.5
8116,CLI8118,0,0,21,0,3,0,0,6,2003,2,12199,24,14.085,30,0,91,0.0
8117,CLI8119,1,1,55,0,0,2,2,4,1969,1,47514,4,1.678,30,0,411,3.0
8118,CLI8120,1,1,88,1,8,2,2,2,1936,0,102811,23,1.306,50,0,279,0.0
8119,CLI8121,1,1,86,0,8,2,0,1,1938,0,81146,33,1.013,120,1,127,0.0
8120,CLI8122,0,0,53,1,5,2,0,1,1971,1,128923,28,0.622,50,0,117,0.0
8121,CLI8123,1,1,77,1,5,2,1,2,1947,1,30545,24,0.72,30,1,157,0.0
8122,CLI8124,1,1,55,1,2,2,2,5,1969,1,23051,8,0.955,30,0,187,0.0
8123,CLI8125,0,1,91,1,8,2,2,2,1933,0,28883,23,1.58,30,1,188,0.0
8124,CLI8126,1,0,39,1,7,1,0,1,1985,3,26476,4,0.87,30,0,346,0.5
8125,CLI8127,0,0,40,1,0,1,0,2,1984,3,97821,34,0.962,50,1,295,0.0
8126,CLI8128,0,0,39,1,0,1,0,1,1985,3,25338,11,1.882,30,0,254,0.0
8127,CLI8129,1,1,39,1,0,1,1,2,1985,3,29209,12,1.767,30,0,460,3.0
8128,CLI8130,1,0,20,0,3,0,0,3,2004,2,13306,16,1.443,30,1,127,0.0
8129,CLI8131,0,1,80,1,0,2,1,2,1944,0,95787,4,1.639,50,0,285,0.0
8130,CLI8132,1,1,68,0,0,2,2,3,1956,1,97085,1,1.443,30,0,127,0.0
8131,CLI8133,0,1,51,1,0,2,1,2,1973,1,96221,6,1.443,50,0,238,0.0
8132,CLI8134,1,1,47,1,7,2,0,4,1977,1,123617,38,1.697,80,1,127,0.0
8133,CLI8135,0,0,35,1,7,1,0,1,1989,3,27965,31,1.583,30,0,425,3.0
8134,CLI8136,1,0,43,1,0,2,0,1,1981,3,118322,21,1.077,50,0,511,4.0
8135,CLI8137,0,1,98,1,8,2,2,2,1926,0,78118,24,1.678,50,0,379,1.0
8136,CLI8138,0,0,20,0,3,0,0,3,2004,2,20804,1,0.995,30,0,501,4.0
8137,CLI8139,0,1,63,1,0,2,2,2,1961,1,94230,11,0.798,50,1,140,0.0
8138,CLI8140,0,0,20,0,7,0,0,4,2004,2,13044,8,2.927,30,0,476,3.0
8139,CLI8141,0,1,78,1,0,2,2,2,1946,1,125121,4,15.215,50,0,486,1.0
8140,CLI8142,0,1,76,1,0,2,1,2,1948,1,126005,29,0.876,50,1,241,0.0
8141,CLI8143,0,0,46,1,3,2,0,4,1978,1,48484,2,0.74,30,0,147,0.0
8142,CLI8144,0,0,40,1,0,1,0,2,1984,3,38221,15,0.732,50,1,361,0.5
8143,CLI8145,0,1,88,1,8,2,2,2,1936,0,72950,30,1.58,50,0,102,0.0
8144,CLI8146,1,1,76,0,7,2,0,1,1948,1,96450,7,0.915,120,0,377,3.0
8145,CLI8147,0,1,74,1,0,2,1,3,1950,1,113469,18,0.896,80,0,39,0.0
8146,CLI8148,0,1,52,1,5,2,1,4,1972,1,93396,46,1.072,80,0,379,3.0
8147,CLI8149,0,1,54,1,0,2,1,2,1970,1,50447,38,1.463,50,0,378,3.0
8148,CLI8150,0,1,35,0,4,1,0,4,1989,3,21418,2,0.916,30,1,171,0.0
8149,CLI8151,0,1,72,1,8,2,1,4,1952,1,51833,30,0.876,30,0,379,3.0
8150,CLI8152,0,1,86,0,8,2,2,2,1938,0,79639,43,0.74,120,0,562,4.0
8151,CLI8153,1,0,36,1,0,1,0,6,1988,3,22452,40,0.847,30,1,388,3.0
8152,CLI8154,1,1,53,1,0,2,0,1,1971,1,79253,26,1.072,50,1,195,0.0
8153,CLI8155,1,1,64,1,2,2,1,5,1960,1,99278,19,1.697,30,1,188,0.0
8154,CLI8156,0,1,91,1,8,2,2,1,1933,0,102187,1,0.74,50,0,347,0.5
8155,CLI8157,0,0,33,0,3,1,0,4,1991,3,26461,18,1.399,30,0,389,3.0
8156,CLI8158,0,0,39,1,0,1,0,2,1985,3,19501,36,1.583,30,0,76,0.0
8157,CLI8159,1,0,35,1,3,1,0,5,1989,3,21134,48,2.066,30,0,385,3.0
8158,CLI8160,1,1,76,1,1,2,2,2,1948,1,103174,30,0.896,50,1,269,0.0
8159,CLI8161,0,1,78,1,8,2,2,2,1946,1,89457,34,0.915,50,0,314,0.5
8160,CLI8162,1,0,47,1,8,2,0,1,1977,1,100518,28,1.385,50,0,287,0.0
8161,CLI8163,1,1,41,1,0,1,0,2,1983,3,87521,9,1.514,50,0,446,1.0
8162,CLI8164,1,0,46,1,5,2,0,1,1978,1,102348,35,1.306,50,0,328,0.5
8163,CLI8165,0,1,77,1,5,2,1,2,1947,1,82109,42,1.385,50,0,32,0.0
8164,CLI8166,1,0,51,1,0,2,0,2,1973,1,79806,45,1.678,50,0,453,1.0
8165,CLI8167,1,0,23,0,3,0,0,1,2001,2,12482,28,2.927,30,0,415,3.0
8166,CLI8168,1,1,77,1,0,2,1,2,1947,1,70769,47,1.502,50,0,595,4.0
8167,CLI8169,0,1,67,1,0,2,0,1,1957,1,118341,46,1.189,50,1,275,0.0
8168,CLI8170,1,1,66,1,7,2,0,1,1958,1,40656,7,0.622,50,1,180,0.0
8169,CLI8171,1,0,41,1,7,1,0,2,1983,3,114187,38,1.169,50,0,524,4.0
8170,CLI8172,1,1,33,1,3,1,0,2,1991,3,26036,14,1.054,30,1,330,0.5
8171,CLI8173,0,0,35,1,4,1,0,3,1989,3,25499,4,1.813,30,0,252,0.0
8172,CLI8174,1,1,29,1,2,0,0,3,1995,3,26009,41,1.926,30,0,373,3.0
8173,CLI8175,1,0,46,1,6,2,0,1,1978,1,32544,36,0.857,30,0,293,0.0
8174,CLI8176,0,0,20,0,5,0,0,1,2004,2,21965,38,2.616,30,0,50,0.0
8175,CLI8177,1,1,88,0,2,2,0,1,1936,0,110579,30,15.215,120,1,392,3.0
8176,CLI8178,1,1,32,1,3,1,2,2,1992,3,18109,5,0.87,30,0,200,0.0
8177,CLI8179,0,1,97,1,0,2,2,2,1927,0,90190,6,0.876,50,1,125,0.0
8178,CLI8180,1,1,77,1,8,2,0,1,1947,1,104921,1,1.639,50,0,154,0.0
8179,CLI8181,0,1,55,1,0,2,2,4,1969,1,110925,49,0.994,80,0,281,0.0
8180,CLI8182,1,1,47,1,5,2,1,4,1977,1,115577,44,1.013,80,0,509,4.0
8181,CLI8183,1,1,56,1,0,2,1,2,1968,1,82733,25,1.561,50,0,487,3.0
8182,CLI8184,0,1,55,1,0,2,2,3,1969,1,100216,10,0.876,80,1,275,0.0
8183,CLI8185,0,1,81,0,1,2,0,1,1943,0,57648,45,1.091,30,1,282,0.0
8184,CLI8186,0,0,32,1,3,1,0,3,1992,3,27285,33,1.33,30,0,448,3.0
8185,CLI8187,0,0,35,1,4,1,0,2,1989,3,28186,33,0.778,30,1,320,0.5
8186,CLI8188,1,1,66,0,2,2,0,2,1958,1,76284,47,1.287,120,0,284,0.0
8187,CLI8189,1,0,51,1,0,2,0,1,1973,1,62826,0,0.74,50,0,90,0.0
8188,CLI8190,0,1,89,1,6,2,0,2,1935,0,79905,7,1.404,50,0,77,0.0
8189,CLI8191,1,1,45,0,4,2,1,7,1979,1,122080,7,1.399,200,0,81,0.0
8190,CLI8192,1,1,24,0,2,0,2,4,2000,2,15251,39,1.581,30,0,97,0.0
8191,CLI8193,1,1,41,1,0,1,1,3,1983,3,42468,41,2.043,30,0,273,0.0
8192,CLI8194,1,1,47,0,4,2,0,1,1977,1,108904,34,0.72,120,1,264,0.0
8193,CLI8195,1,1,55,1,0,2,1,3,1969,1,31493,10,1.717,30,0,254,0.0
8194,CLI8196,0,1,39,1,0,1,1,2,1985,3,30582,13,1.905,30,1,194,0.0
8195,CLI8197,1,1,72,0,8,2,2,2,1952,1,46210,32,0.779,30,0,186,0.0
8196,CLI8198,0,0,45,1,4,2,0,4,1979,1,90451,43,1.997,30,1,184,0.0
8197,CLI8199,1,0,31,0,7,0,0,2,1993,3,26098,44,2.066,30,1,273,0.0
8198,CLI8200,1,1,61,1,0,2,1,2,1963,1,35985,45,1.385,50,0,347,0.5
8199,CLI8201,0,1,64,0,8,2,2,2,1960,1,111052,18,0.564,120,0,210,0.0
8200,CLI8202,1,0,31,0,3,0,0,3,1993,3,28868,21,0.709,30,0,303,0.5
8201,CLI8203,1,1,53,1,0,2,1,4,1971,1,31580,29,0.837,30,0,202,0.0
8202,CLI8204,0,1,86,0,5,2,2,2,1938,0,122246,26,1.248,120,0,420,3.0
8203,CLI8205,0,0,39,1,5,1,0,3,1985,3,21007,28,1.077,30,0,399,3.0
8204,CLI8206,0,1,84,1,8,2,2,2,1940,0,35470,11,0.779,50,0,208,0.0
8205,CLI8207,0,1,97,1,8,2,2,2,1927,0,57242,12,1.658,50,0,548,1.0
8206,CLI8208,1,1,67,1,8,2,1,3,1957,1,124223,44,1.443,80,1,119,0.0
8207,CLI8209,0,1,87,1,0,2,2,2,1937,0,89543,21,1.502,50,0,132,0.0
8208,CLI8210,1,0,33,0,5,1,0,4,1991,3,19937,11,1.744,30,0,268,0.0
8209,CLI8211,1,1,76,0,2,2,2,2,1948,1,75214,33,0.583,120,1,360,0.5
8210,CLI8212,1,1,72,1,5,2,1,2,1952,1,27259,42,1.658,30,1,129,0.0
8211,CLI8213,0,1,77,1,8,2,0,2,1947,1,63185,3,1.267,50,0,244,0.0
8212,CLI8214,1,1,35,0,3,1,1,4,1989,3,21419,25,1.307,30,1,382,3.0
8213,CLI8215,1,1,51,1,7,2,0,4,1973,1,65015,39,1.502,80,0,43,0.0
8214,CLI8216,1,0,23,0,3,0,0,5,2001,2,19734,6,1.512,30,0,226,0.0
8215,CLI8217,1,1,52,1,5,2,0,3,1972,1,110593,49,1.658,80,0,129,0.0
8216,CLI8218,0,0,43,0,6,2,0,2,1981,3,96114,46,1.169,120,1,305,0.5
8217,CLI8219,1,1,94,1,8,2,0,3,1930,0,43632,18,1.385,30,0,517,1.0
8218,CLI8220,0,0,73,1,0,2,0,2,1951,1,64205,33,0.935,50,1,295,0.0
8219,CLI8221,0,1,55,1,0,2,1,2,1969,1,116952,10,1.033,50,0,90,0.0
8220,CLI8222,0,1,46,1,0,2,1,3,1978,1,67327,23,0.798,80,0,194,0.0
8221,CLI8223,1,1,58,1,0,2,0,1,1966,1,27219,37,1.385,30,0,208,0.0
8222,CLI8224,1,1,41,1,0,1,0,2,1983,3,79070,15,2.066,50,1,292,0.0
8223,CLI8225,0,1,50,1,0,2,0,2,1974,1,60522,37,0.915,50,1,115,0.0
8224,CLI8226,0,0,73,0,8,2,0,1,1951,1,31163,30,1.248,30,0,153,0.0
8225,CLI8227,1,0,36,0,6,1,0,1,1988,3,21569,1,1.882,30,0,136,0.0
8226,CLI8228,1,1,44,1,0,2,0,1,1980,1,97817,35,1.1,50,1,187,0.0
8227,CLI8229,0,1,39,1,0,1,0,1,1985,3,26624,27,1.261,30,0,567,1.0
8228,CLI8230,1,0,30,1,0,0,0,2,1994,3,30857,31,1.215,30,0,321,0.5
8229,CLI8231,0,1,53,1,0,2,1,3,1971,1,34592,20,1.189,30,0,113,0.0
8230,CLI8232,0,1,62,1,0,2,1,2,1962,1,64626,38,1.17,50,1,363,0.5
8231,CLI8233,1,1,28,1,3,0,0,6,1996,3,27283,24,2.202,30,1,216,0.0
8232,CLI8234,0,0,33,0,0,1,0,8,1991,3,30290,39,1.307,30,0,136,0.0
8233,CLI8235,0,1,51,1,7,2,0,3,1973,1,129149,0,1.463,80,0,384,1.0
8234,CLI8236,1,1,54,0,8,2,0,2,1970,1,66327,32,1.15,30,0,50,0.0
8235,CLI8237,1,1,79,0,6,2,0,4,1945,0,60675,45,1.033,30,0,264,0.0
8236,CLI8238,0,1,87,1,8,2,2,2,1937,0,69215,44,1.033,50,0,313,0.5
8237,CLI8239,0,0,39,1,0,1,0,3,1985,3,27116,46,0.962,30,1,121,0.0
8238,CLI8240,0,1,85,1,8,2,0,1,1939,0,21386,17,1.248,30,0,376,1.0
8239,CLI8241,0,1,87,0,8,2,2,2,1937,0,119755,2,0.935,120,0,518,4.0
8240,CLI8242,1,1,46,1,3,2,2,4,1978,1,94967,20,0.564,80,0,434,3.0
8241,CLI8243,0,0,46,1,4,2,0,1,1978,1,47861,1,1.658,50,1,185,0.0
8242,CLI8244,1,1,74,0,8,2,2,2,1950,1,62469,15,0.994,30,1,314,0.5
8243,CLI8245,1,0,29,1,3,0,0,1,1995,3,21697,20,2.306,30,1,201,0.0
8244,CLI8246,1,1,74,1,8,2,2,2,1950,1,67494,49,0.837,50,0,138,0.0
8245,CLI8247,1,1,61,1,4,2,0,1,1963,1,116117,42,1.404,50,0,598,1.0
8246,CLI8248,0,1,62,1,0,2,1,2,1962,1,22812,9,1.209,30,0,318,0.5
8247,CLI8249,1,1,69,1,8,2,1,4,1955,1,73172,24,1.091,30,1,170,0.0
8248,CLI8250,1,1,51,1,0,2,1,2,1973,1,83689,41,0.974,50,0,32,0.0
8249,CLI8251,1,1,35,1,3,1,0,2,1989,3,21357,46,1.376,30,1,110,0.0
8250,CLI8252,0,0,54,1,1,2,0,1,1970,1,72788,0,1.052,50,1,150,0.0
8251,CLI8253,1,1,65,1,0,2,2,2,1959,1,95493,2,1.678,50,0,442,1.0
8252,CLI8254,1,0,24,0,3,0,0,5,2000,2,17792,48,2.444,30,0,445,3.0
8253,CLI8255,0,0,31,1,0,0,0,1,1993,3,18685,17,0.709,30,0,395,3.0
8254,CLI8256,1,0,31,1,7,0,0,3,1993,3,31469,4,0.847,30,1,337,0.5
8255,CLI8257,1,1,83,1,8,2,0,1,1941,0,83648,43,1.717,50,0,183,0.0
8256,CLI8258,0,1,41,1,0,1,0,2,1983,3,81442,8,0.686,50,0,270,0.0
8257,CLI8259,1,1,55,1,5,2,1,2,1969,1,65072,39,1.267,50,0,584,4.0
8258,CLI8260,0,1,55,1,2,2,2,4,1969,1,105078,28,0.857,80,1,155,0.0
8259,CLI8261,0,1,97,0,8,2,0,1,1927,0,30052,34,0.564,30,1,322,0.5
8260,CLI8262,0,1,39,1,0,1,1,5,1985,3,29414,2,1.767,30,0,184,0.0
8261,CLI8263,0,0,39,0,8,1,0,1,1985,3,25568,2,1.537,30,0,136,0.0
8262,CLI8264,1,1,34,0,7,1,1,3,1990,3,25057,9,1.445,30,1,254,0.0
8263,CLI8265,1,1,51,1,0,2,0,1,1973,1,23400,29,1.482,30,0,509,1.0
8264,CLI8266,0,1,55,1,0,2,1,4,1969,1,98112,41,1.424,80,0,359,0.5
8265,CLI8267,0,0,36,1,0,1,0,3,1988,3,30132,15,1.261,30,0,330,0.5
8266,CLI8268,1,1,54,1,0,2,0,1,1970,1,114886,15,0.661,50,1,217,0.0
8267,CLI8269,1,1,57,1,0,2,1,3,1967,1,74679,40,1.267,80,0,345,0.5
8268,CLI8270,1,0,28,0,3,0,0,3,1996,3,26865,36,2.927,30,1,145,0.0
8269,CLI8271,0,1,45,1,0,2,0,1,1979,1,72319,10,1.077,50,0,462,3.0
8270,CLI8272,0,1,75,1,0,2,2,2,1949,1,61680,31,0.779,50,0,561,4.0
8271,CLI8273,0,1,87,0,8,2,2,2,1937,0,107647,25,1.639,120,0,321,0.5
8272,CLI8274,1,1,44,1,7,2,1,5,1980,1,42213,12,1.468,30,1,338,0.5
8273,CLI8275,0,0,68,1,5,2,0,1,1956,1,110917,48,1.502,50,1,338,0.5
8274,CLI8276,1,0,23,0,3,0,0,2,2001,2,18651,38,1.754,30,0,378,3.0
8275,CLI8277,0,0,22,0,3,0,0,4,2002,2,16520,14,10.635,30,0,167,0.0
8276,CLI8278,1,0,31,1,7,0,0,5,1993,3,20276,35,1.33,30,1,345,0.5
8277,CLI8279,1,1,63,1,5,2,1,2,1961,1,119408,42,1.385,50,0,468,3.0
8278,CLI8280,0,0,28,0,3,0,0,1,1996,3,20402,40,2.858,30,0,229,0.0
8279,CLI8281,0,1,69,0,4,2,0,1,1955,1,59567,47,0.759,30,1,237,0.0
8280,CLI8282,0,1,29,0,7,0,0,3,1995,3,19110,7,2.651,30,0,496,3.0
8281,CLI8283,0,1,55,0,6,2,2,3,1969,1,71872,20,1.267,30,0,477,3.0
8282,CLI8284,0,0,33,0,6,1,0,4,1991,3,19538,33,1.307,30,0,593,4.0
8283,CLI8285,0,0,29,0,4,0,0,4,1995,3,29394,22,1.616,30,0,523,4.0
8284,CLI8286,1,1,67,1,0,2,1,3,1957,1,121629,37,0.564,80,0,397,3.0
8285,CLI8287,1,0,46,1,0,2,0,1,1978,1,108482,11,0.857,50,0,408,3.0
8286,CLI8288,1,1,97,1,0,2,0,2,1927,0,99951,18,0.583,50,0,309,0.5
8287,CLI8289,1,1,50,0,0,2,1,3,1974,1,62985,21,1.737,30,1,389,3.0
8288,CLI8290,0,1,95,1,8,2,0,1,1929,0,77440,36,0.955,50,0,48,0.0
8289,CLI8291,1,0,20,0,3,0,0,5,2004,2,13957,42,2.996,30,1,230,0.0
8290,CLI8292,1,0,41,1,7,1,0,1,1983,3,87625,20,0.801,50,1,266,0.0
8291,CLI8293,1,1,51,1,0,2,0,1,1973,1,80406,45,0.603,50,1,360,0.5
8292,CLI8294,1,1,64,0,0,2,1,2,1960,1,31732,39,1.619,30,0,31,0.0
8293,CLI8295,0,1,79,1,8,2,2,2,1945,0,36328,47,1.091,50,0,534,4.0
8294,CLI8296,0,1,55,1,0,2,2,3,1969,1,44649,20,0.661,30,0,104,0.0
8295,CLI8297,0,1,62,1,4,2,1,3,1962,1,106899,21,1.697,80,0,183,0.0
8296,CLI8298,1,0,51,0,0,2,0,3,1973,1,24558,43,1.15,30,1,113,0.0
8297,CLI8299,1,1,63,1,0,2,0,1,1961,1,109072,37,0.994,50,1,391,3.0
8298,CLI8300,1,1,46,0,2,2,2,6,1978,1,89620,25,1.248,30,0,555,4.0
8299,CLI8301,1,0,22,0,3,0,0,4,2002,2,16267,29,1.512,30,0,597,4.0
8300,CLI8302,1,0,21,0,3,0,0,3,2003,2,16432,32,1.685,30,0,87,0.0
8301,CLI8303,1,0,21,0,3,0,0,4,2003,2,13325,20,1.512,30,1,387,3.0
8302,CLI8304,1,1,75,1,2,2,0,1,1949,1,122876,0,1.678,50,0,589,1.0
8303,CLI8305,0,1,44,1,0,2,0,2,1980,1,85699,39,1.675,50,1,197,0.0
8304,CLI8306,1,1,90,0,8,2,2,2,1934,0,111311,6,1.091,120,0,113,0.0
8305,CLI8307,0,0,25,0,3,0,0,3,1999,2,29291,1,2.996,30,1,207,0.0
8306,CLI8308,0,1,92,0,8,2,2,2,1932,0,79145,11,1.541,120,0,283,0.0
8307,CLI8309,1,1,56,0,0,2,0,4,1968,1,44493,0,1.111,30,1,316,0.5
8308,CLI8310,1,1,65,1,0,2,1,2,1959,1,124598,27,1.111,50,0,530,4.0
8309,CLI8311,0,1,45,1,0,2,1,5,1979,1,50832,24,1.169,30,0,135,0.0
8310,CLI8312,1,1,56,0,2,2,2,2,1968,1,43353,33,1.346,30,0,268,0.0
8311,CLI8313,0,1,68,0,0,2,1,3,1956,1,115801,41,11.305,30,1,353,0.5
8312,CLI8314,0,1,68,0,8,2,2,4,1956,1,110508,48,1.737,30,1,188,0.0
8313,CLI8315,0,1,42,1,0,2,0,1,1982,3,96237,23,1.238,50,1,174,0.0
8314,CLI8316,1,0,20,0,0,0,0,4,2004,2,17602,21,3.03,30,0,55,0.0
8315,CLI8317,1,0,24,0,3,0,0,4,2000,2,13642,34,2.892,30,0,482,3.0
8316,CLI8318,0,1,33,1,5,1,0,3,1991,3,20408,29,1.33,30,0,456,3.0
8317,CLI8319,0,1,68,1,7,2,0,1,1956,1,59101,1,0.896,50,1,356,0.5
8318,CLI8320,0,0,47,0,7,2,0,3,1977,1,114792,44,0.935,30,0,157,0.0
8319,CLI8321,0,0,35,1,4,1,0,1,1989,3,18303,20,0.732,30,1,194,0.0
8320,CLI8322,1,1,41,1,0,1,2,1,1983,3,51100,4,0.663,50,0,215,0.0
8321,CLI8323,1,0,53,1,0,2,0,1,1971,1,63420,23,0.974,50,0,124,0.0
8322,CLI8324,0,0,34,1,4,1,0,2,1990,3,24237,0,1.836,30,1,357,0.5
8323,CLI8325,1,1,51,0,0,2,2,4,1973,1,64013,22,1.756,30,1,342,0.5
8324,CLI8326,0,1,54,0,4,2,1,4,1970,1,78928,39,0.7,30,0,506,4.0
8325,CLI8327,1,1,47,0,5,2,1,4,1977,1,61263,3,0.974,30,0,564,4.0
8326,CLI8328,1,0,46,1,0,2,0,1,1978,1,112301,19,1.072,50,1,274,0.0
8327,CLI8329,1,1,41,1,5,1,0,2,1983,3,34712,32,2.066,30,1,104,0.0
8328,CLI8330,1,1,79,1,7,2,2,2,1945,0,56382,44,15.215,50,1,330,0.5
8329,CLI8331,1,1,78,0,2,2,2,1,1946,1,120237,21,0.74,120,1,325,0.5
8330,CLI8332,0,0,43,1,4,2,0,1,1981,3,60209,28,1.744,50,0,322,0.5
8331,CLI8333,1,0,22,0,3,0,0,5,2002,2,13893,18,2.823,30,0,390,3.0
8332,CLI8334,0,0,29,0,8,0,0,1,1995,3,18305,35,10.635,30,1,382,3.0
8333,CLI8335,1,1,79,1,2,2,0,1,1945,0,83404,46,1.189,50,1,286,0.0
8334,CLI8336,1,1,77,1,3,2,0,1,1947,1,118209,20,0.661,50,0,512,4.0
8335,CLI8337,1,0,50,1,0,2,0,1,1974,1,122451,27,1.639,50,1,272,0.0
8336,CLI8338,1,0,36,0,2,1,0,5,1988,3,20299,46,1.054,30,0,169,0.0
8337,CLI8339,1,1,55,0,7,2,1,3,1969,1,98199,11,1.639,30,1,153,0.0
8338,CLI8340,1,0,34,1,7,1,0,1,1990,3,23282,37,1.422,30,0,90,0.0
8339,CLI8341,0,1,81,0,8,2,2,2,1943,0,99584,34,1.678,120,0,232,0.0
8340,CLI8342,0,1,75,0,0,2,2,2,1949,1,45778,35,1.6,30,1,369,3.0
8341,CLI8343,0,0,54,1,0,2,0,1,1970,1,95977,11,1.678,50,0,170,0.0
8342,CLI8344,1,1,54,1,6,2,2,2,1970,1,23229,10,0.857,30,1,322,0.5
8343,CLI8345,0,0,20,0,3,0,0,3,2004,2,19311,31,1.512,30,0,580,4.0
8344,CLI8346,0,1,94,0,7,2,1,2,1930,0,48878,28,0.935,30,1,327,0.5
8345,CLI8347,0,0,42,1,7,2,0,4,1982,3,63664,38,0.824,30,0,376,3.0
8346,CLI8348,1,1,31,0,0,0,0,4,1993,3,18279,31,2.066,30,0,209,0.0
8347,CLI8349,1,1,51,0,0,2,1,2,1973,1,40432,49,1.385,30,0,86,0.0
8348,CLI8350,1,1,65,1,1,2,1,3,1959,1,59046,37,0.661,80,1,250,0.0
8349,CLI8351,0,1,62,1,0,2,0,2,1962,1,116572,12,0.74,50,1,182,0.0
8350,CLI8352,1,1,76,1,0,2,0,1,1948,1,22856,8,1.424,30,0,165,0.0
8351,CLI8353,1,1,73,1,0,2,0,2,1951,1,106595,42,1.189,50,1,261,0.0
8352,CLI8354,1,0,20,0,3,0,0,6,2004,2,20540,8,2.478,30,0,57,0.0
8353,CLI8355,1,0,40,1,0,1,0,1,1984,3,123971,31,1.054,50,0,454,3.0
8354,CLI8356,1,0,34,1,6,1,0,2,1990,3,25905,35,1.905,30,1,137,0.0
8355,CLI8357,1,1,74,0,2,2,2,2,1950,1,119944,2,1.658,120,1,389,3.0
8356,CLI8358,0,0,43,1,0,2,0,1,1981,3,55806,28,1.606,50,0,158,0.0
8357,CLI8359,1,0,46,1,7,2,0,3,1978,1,115629,33,1.6,80,0,373,1.0
8358,CLI8360,1,1,55,1,0,2,0,2,1969,1,64800,17,0.994,50,0,234,0.0
8359,CLI8361,0,1,41,1,0,1,1,2,1983,3,84914,9,0.778,50,1,117,0.0
8360,CLI8362,0,0,65,1,0,2,0,1,1959,1,88510,33,1.561,50,1,147,0.0
8361,CLI8363,1,1,55,1,0,2,0,2,1969,1,80777,22,15.215,50,1,271,0.0
8362,CLI8364,1,1,53,1,0,2,0,3,1971,1,75995,26,1.346,80,0,562,1.0
8363,CLI8365,1,1,61,1,0,2,0,1,1963,1,75598,15,1.58,50,0,349,0.5
8364,CLI8366,0,0,36,1,5,1,0,3,1988,3,21878,35,1.008,30,0,182,0.0
8365,CLI8367,1,0,42,1,0,2,0,1,1982,3,119677,10,1.077,50,0,481,3.0
8366,CLI8368,1,0,47,1,0,2,0,2,1977,1,47075,40,0.955,50,0,382,3.0
8367,CLI8369,0,0,58,1,0,2,0,2,1966,1,101753,49,1.678,50,0,397,1.0
8368,CLI8370,1,0,41,1,7,1,0,1,1983,3,61036,30,1.836,50,0,542,1.0
8369,CLI8371,0,0,40,1,0,1,0,1,1984,3,88069,13,1.859,50,1,376,3.0
8370,CLI8372,1,0,40,1,0,1,0,1,1984,3,127374,12,1.353,50,0,580,1.0
8371,CLI8373,1,1,68,1,0,2,0,1,1956,1,99472,24,1.619,50,0,210,0.0
8372,CLI8374,0,0,42,0,0,2,0,2,1982,3,122300,15,0.916,120,0,418,3.0
8373,CLI8375,1,0,61,1,7,2,0,1,1963,1,75247,48,0.779,50,1,135,0.0
8374,CLI8376,1,1,66,0,7,2,1,2,1958,1,91390,23,0.857,120,0,382,3.0
8375,CLI8377,0,1,40,1,7,1,1,2,1984,3,73986,31,2.066,50,0,503,4.0
8376,CLI8378,1,0,33,0,7,1,0,9,1991,3,20453,25,2.066,30,0,303,0.5
8377,CLI8379,0,0,73,0,7,2,0,3,1951,1,31552,21,0.681,30,1,234,0.0
8378,CLI8380,1,1,50,1,7,2,0,1,1974,1,51897,19,0.915,50,0,432,3.0
8379,CLI8381,0,0,44,1,7,2,0,1,1980,1,112818,2,0.847,50,0,568,4.0
8380,CLI8382,0,1,50,1,7,2,0,3,1974,1,41424,17,11.305,30,1,272,0.0
8381,CLI8383,1,1,45,1,8,2,0,1,1979,1,106990,6,1.284,50,1,284,0.0
8382,CLI8384,0,1,68,1,1,2,0,1,1956,1,24210,8,0.642,30,0,586,4.0
8383,CLI8385,1,1,67,1,0,2,0,2,1957,1,68965,27,0.759,50,1,131,0.0
8384,CLI8386,0,1,55,1,0,2,0,2,1969,1,71808,18,0.583,50,0,600,4.0
8385,CLI8387,1,1,58,1,7,2,0,2,1966,1,94543,47,1.463,50,0,64,0.0
8386,CLI8388,1,0,43,1,0,2,0,1,1981,3,70270,3,1.1,50,0,394,3.0
8387,CLI8389,0,0,95,1,8,2,0,1,1929,0,44187,7,1.287,50,0,310,0.5
8388,CLI8390,1,1,55,1,0,2,0,1,1969,1,40439,29,1.365,50,1,100,0.0
8389,CLI8391,0,0,51,0,7,2,0,1,1973,1,65289,36,0.642,30,1,133,0.0
8390,CLI8392,1,0,57,1,6,2,0,1,1967,1,39437,2,1.248,50,0,370,1.0
8391,CLI8393,0,0,50,0,6,2,0,1,1974,1,68643,46,1.15,30,0,492,3.0
8392,CLI8394,0,0,41,1,0,1,0,1,1983,3,100416,18,1.169,50,0,233,0.0
8393,CLI8395,0,1,40,1,4,1,0,1,1984,3,107839,39,1.905,50,0,104,0.0
8394,CLI8396,0,0,28,1,0,0,0,1,1996,3,21436,27,1.995,30,0,546,4.0
8395,CLI8397,0,0,44,0,5,2,0,1,1980,1,21178,40,1.353,30,1,250,0.0
8396,CLI8398,1,1,45,1,0,2,2,2,1979,1,31796,7,0.985,30,0,449,3.0
